tf_idfs_said,tf_idfs_like,tf_idfs_im,tf_idfs_get,tf_idfs_told,tf_idfs_dont,tf_idfs_say,tf_idfs_know,tf_idfs_think,tf_idfs_look,tf_idfs_conclusion,tf_idfs_summarise,tf_idfs_summarize,tf_idfs_finale,tf_idfs_overall,tf_idfs_sum,tf_idfs_end,tf_idfs_summary,tf_idfs_conclude
0.18847696787089407,0.0,0.0,0.0,0.0,0.2427146106107841,0.0,0.9150377635928093,0.2612890001077722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.17471793424230775,0.0,0.19274771628386364,0.0,0.0,0.0,0.9655682064574496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19237952439476197,0.42250720150279303,0.5113548229154751,0.0,0.0,0.4954803961505495,0.24374481551515964,0.4669921522820078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42202449275101755,0.46342870416910925,0.0,0.34083440365889334,0.18776935843275566,0.18115654763794456,0.17823498013817454,0.0,0.5850601215499065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22095925475453287,0.0,0.0
0.0,0.15861853120600852,0.0,0.40830289971836825,0.0,0.24801903935753186,0.42703352971664466,0.29219860638365586,0.0,0.6752772471802163,0.0,0.0,0.0,0.0,0.0,0.0,0.1512562002751942,0.0,0.0
0.0,0.0,0.694348449051296,0.25316343247860656,0.0,0.4036759164303299,0.0,0.12682202733804543,0.4345683035159774,0.29308842558340054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549886475040978,0.5562946949262741,0.0,0.0,0.0,0.0,0.0,0.0,0.6230257434198778,0.0,0.0
0.3010659362679785,0.44080410532457975,0.26674966061753014,0.4862922916203442,0.0,0.12923436094944735,0.0,0.6090193763209429,0.0,0.14074568424923956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7661068830838041,0.32356481507672535,0.15664246964476278,0.14278186025106404,0.07866007071870933,0.3035593659646255,0.14933188523661517,0.28610585354846013,0.16339503214628925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18512786910511034,0.0,0.0
0.396072571569073,0.14497689253584975,0.1754635967051445,0.0,0.0,0.8500826481872832,0.0,0.16024122390260906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20737161407891472,0.0,0.0
0.4893326478059292,0.0,0.0,0.5927904804241686,0.32657468553464436,0.3150734660394043,0.0,0.2969579365315326,0.3391853118967872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08628330752319359,0.47374218894552483,0.5733638439159882,0.4181035011548678,0.11516886987868186,0.22222576715100598,0.10932093184263654,0.20944862824166346,0.11961609635066825,0.363030204494708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6965258774365425,0.0,0.0,0.0,0.3320093287266557,0.6360986619226062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6785481059190808,0.3284950839254169,0.29942798573444607,0.0,0.4774459935340562,0.156582024928457,0.14999821980924818,0.1713279448402965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19411592219061413,0.0,0.0
0.0,0.1782065309081317,0.21568098420757076,0.0,0.0,0.0,0.20561504204094383,0.0,0.22497858612584504,0.9104016891813521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1944633108038241,0.0,0.7753404540256309,0.2355779855547102,0.0,0.25042363156099384,0.4927699448833425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.34496853667613137,0.27834054166177746,0.12685570015553607,0.41931706147097175,0.13484988863606787,0.265350245807514,0.5083861256138341,0.145169639675565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4934350640691319,0.0,0.0
0.8172657278135727,0.4487232420250978,0.0,0.0,0.0,0.26311216581604774,0.0,0.24798421402868734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.953268583582429,0.2616980957283919,0.0,0.0,0.0,0.0,0.1509738859766247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5937326786288981,0.47905782064703867,0.0,0.0,0.0,0.22834997321225645,0.21874854084290907,0.24985455152127461,0.505532570169545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.334000004490221,0.40423574448525884,0.736933370732371,0.0,0.0,0.0,0.0,0.0,0.426575511465446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.7917942983809314,0.0,0.0,0.0,0.528864995349651,0.0,0.30555458717758144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4538275751192235,0.0,0.0,0.6596085241420078,0.4326472093973469,0.414455690202579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23767908274304736,0.2609974331245668,0.3158817073936292,0.5758614238300556,0.0,0.0,0.0,0.5769546772286916,0.0,0.33333865877100716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3288330563189653,0.7221887819092623,0.4370277185468426,0.0,0.0,0.4234606918925128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39360939747570717,0.4322258450733273,0.0,0.0,0.5253802940820347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182459119636246,0.0,0.0
0.0,0.9025762108770938,0.2184751866189082,0.19914326960554943,0.0,0.21169287384015775,0.0,0.0,0.0,0.23054904408105376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.618736885595226,0.0,0.2275288685470109,0.12534811396199344,0.3628009133302941,0.11898330371286056,0.22796082439356238,0.0,0.3951167662979004,0.0,0.0,0.0,0.0,0.0,0.0,0.44251350822792274,0.0,0.0
0.2154479900213634,0.35487792016734393,0.28633600465400927,0.5219987592646295,0.14378738043696376,0.41617054536391446,0.27297255644062196,0.39224231716489444,0.149339705863882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16920307279973992,0.0,0.0
0.2748632707251043,0.0,0.730600928398131,0.3329766183283849,0.36688083905521535,0.0,0.0,0.0,0.38104788073262047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0848651579574536,0.0,0.45115204391480523,0.10280789148739546,0.0,0.1092866359255927,0.2150482733033269,0.7210214814983713,0.23530018035817,0.3570634521571683,0.0,0.0,0.0,0.0,0.0,0.0,0.13329848654993343,0.0,0.0
0.6012423237237865,0.0,0.7990667482527486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5305267071749494,0.0,0.0,0.0,0.0,0.6121227468136698,0.5863848188752787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4832540937687328,0.7018511703374745,0.3198737096888,0.11748125698383033,0.22668766730625645,0.0,0.10682699302897439,0.12201777589359378,0.24687947239019079,0.0,0.0,0.0,0.0,0.0,0.0,0.13824710915263233,0.0,0.0
0.0,0.13320570011775687,0.4836512392174964,0.29390336607440987,0.0,0.7810613976413036,0.15369299593136376,0.0,0.1681668450851863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9268138568692835,0.0,0.0,0.3755210709335542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4331348506432396,0.0,0.0,0.5264852109191149,0.0,0.0,0.47873876566076784,0.0,0.5531877783314794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.438309470036726,0.6658756257634347,0.0,0.14156755095683815,0.13928444741302287,0.133427953614817,0.30480277840822173,0.3083548629099246,0.0,0.0,0.0,0.0,0.0,0.0,0.3453439686802174,0.0,0.0
0.0,0.16750901244041708,0.20273392048359995,0.7391795180013624,0.0,0.19644027734333547,0.193272224422173,0.5554371189505054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18404436222952214,0.606302063714419,0.0,0.2229561963514591,0.0,0.0,0.4663683337337694,0.4467589422696075,0.2551439994268428,0.25811737470511137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3037367444015525,0.3335359162426623,0.0,0.3679547061566153,0.0,0.13038082137814824,0.0,0.12288441856572924,0.28071713001040705,0.5679770544932254,0.0,0.0,0.0,0.0,0.0,0.0,0.4770821066359064,0.0,0.0
0.0,0.4737746648591036,0.2867015745402199,0.3919989027490128,0.0,0.1389006257145008,0.0,0.3927430993820181,0.0,0.6050918181576239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5077450858509025,0.0,0.0,0.0,0.72607254336925,0.4636955785421812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5635528572393363,0.25684326060778834,0.2829954590521167,0.0,0.2686257781586402,0.5146617376685514,0.0,0.29734857888532157,0.0,0.0,0.0,0.0,0.0,0.0,0.33301741164262527,0.0,0.0
0.17097512517647354,0.18774924694342482,0.22723040597127936,0.621371333274338,0.0,0.0,0.0,0.20751699523127898,0.4740517635158838,0.4795762273379769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5473014687117559,0.0,0.0,0.26515555968062404,0.2608793142142196,0.7497303614843995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6709050222309163,0.0,0.0,0.0,0.0,0.0,0.7415432901357368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.40365508522081917,0.0,0.6679645925882393,0.24532594452449344,0.0,0.0,0.0,0.2547991644658167,0.5155370422719278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7341618495265495,0.0,0.0,0.0,0.43048118795157414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5250641156273752,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6894896379113263,0.3154726946379187,0.15272495552970994,0.4176329696552782,0.15338567924424165,0.2219756754316681,0.29119440702960503,0.20921291584781526,0.0,0.16116517875375386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5228350720887429,0.19137655445288512,0.6948614634095076,0.21112540038340172,0.23262253195850824,0.0,0.22081064082756005,0.0,0.0,0.24442080988242754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12436401625362484,0.27313037933883966,0.16528302507374612,0.0,0.829990389604264,0.32030400446242696,0.0,0.30188773882994463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20646241188200012,0.0,0.4115909050044541,0.0,0.0,0.1329378450634592,0.0,0.12529442308561867,0.0,0.8686742981641665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4774065499298401,0.0,0.7900078143407847,0.0,0.279930833892,0.0,0.26383587246830636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.975106113291571,0.0,0.0,0.11812692734777508,0.13015480317487432,0.0,0.0,0.0,0.13518070893174433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6527745001913875,0.5266961726913871,0.0,0.0,0.2551727456174239,0.0,0.4810025607688532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3443938303938748,0.2084076265775529,0.5698996322147235,0.0,0.0,0.19868113574239105,0.0,0.6521750631497969,0.21992510833950077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.744327617541603,0.22521244354255568,0.4105687520583465,0.0,0.0,0.4294033265591971,0.20567410146048987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5691278164625191,0.0,0.31392909769822924,0.0,0.6674245431986608,0.0,0.0,0.0,0.3634371049893499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3851580950019951,0.0,0.5118851657519989,0.4665906785480658,0.0,0.4959942750991009,0.0,0.23373824256984832,0.2669757866526745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6789615880244535,0.09130423796479466,0.249675371723592,0.0,0.2654094063634073,0.0,0.5836818678971806,0.19048038416634938,0.09635009407292873,0.0,0.0,0.0,0.0,0.0,0.0,0.1079078940278537,0.0,0.0
0.7560437969582189,0.2075545395691941,0.2512004871140796,0.07632428363236231,0.0,0.4056704245624137,0.07982561050902022,0.15293836539679803,0.349372357405167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.19121024203063175,0.27770304251976863,0.295318695804443,0.09296815017853233,0.17938804570885608,0.7059799975399152,0.25361087000641264,0.048279049803184516,0.43957512051250835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.568731590676991,0.0,0.0,0.0,0.542188595608966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519256887237193,0.0,0.3360776541431126,0.0,0.0
0.4276918588736173,0.11741302184232064,0.14210341215155306,0.6476465029259316,0.0,0.2753839478652369,0.13547137301442974,0.5191008302916914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15804285608387453,0.3470964233412181,0.21004308265153915,0.0,0.8438071117144534,0.0,0.0,0.19182076093492437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24823937211748437,0.0,0.0
0.9061821183661452,0.09477012693609797,0.17204852830218012,0.05227490130901939,0.2303904670551663,0.2778457968912589,0.0,0.0,0.05982173901371108,0.06051888446994746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14725177072597004,0.323396857131717,0.0,0.3567693604885998,0.0,0.0,0.3731359228878456,0.7148933500589298,0.0,0.20651673335728804,0.0,0.0,0.0,0.0,0.0,0.0,0.23128971478978622,0.0,0.0
0.0,0.5272717818499916,0.0,0.0,0.0,0.6183393571063496,0.0,0.5827871888760435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8135181773606114,0.0,0.0,0.3285057948164612,0.0,0.34920756255326624,0.0,0.3291294519356794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9034543326900497,0.0,0.14238358377702537,0.0,0.0,0.0,0.0,0.0,0.1648381047355922,0.0,0.0,0.0,0.0,0.0,0.0,0.36922294490126917,0.0,0.0
0.14631128871843102,0.1606656772314346,0.19445152328067952,0.0,0.5858782975258231,0.18841499770720782,0.0,0.532745549481419,0.20283396303311432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4596249820477538,0.0,0.0
0.0,0.0,0.4127762893914824,0.0,0.0,0.7999242413444583,0.0,0.0,0.0,0.43558804279467084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.46671088431405033,0.423640462373678,0.3861543643464703,0.0,0.2736593518704441,0.5384919262508391,0.2579249768809168,0.0,0.14901753855259722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6012423237237865,0.0,0.7990667482527486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.3161101042499689,0.6965938981738635,0.3360307207526284,0.0,0.0,0.0,0.36596206592141683,0.0,0.0,0.0,0.0,0.0,0.0,0.4098615181192452,0.0,0.0
0.9533193732953655,0.0,0.0,0.0,0.0,0.0,0.30196385959205707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5001875758194839,0.22885843918726823,0.3877780371976962,0.10099007110388276,0.0,0.3220627805847835,0.10562292494021656,0.6070907839894334,0.23113966837887576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6825683642869388,0.49968943825407375,0.0,0.0,0.0,0.0,0.2882713229713028,0.0,0.3154189208092863,0.3190947228016486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49310073099985097,0.18049270971809056,0.0,0.5973552358248525,0.0,0.42333289939350044,0.2082528395993573,0.19949643149906304,0.22786479503005494,0.2305202662535683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1745958471491011,0.9586259635095635,0.0,0.0,0.0,0.22483894734598073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.10181554108725975,0.061612994757883205,0.16848338819836303,0.0,0.23880115866789325,0.0,0.22507099760183524,0.0,0.9102518308795534,0.0,0.0,0.0,0.0,0.0,0.0,0.14563460924203595,0.0,0.0
0.598552710595946,0.2921225998469212,0.1767760404828781,0.48340169748096096,0.0,0.342576460192535,0.16852581199619127,0.08071990320372541,0.0,0.37309085558399946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4977852263565868,0.0,0.0,0.0,0.0,0.45459978827436215,0.5192438120194166,0.5252949310640372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3689650023667366,0.0,0.8140796982664632,0.4484853084537981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21251015297388084,0.7000776483859229,0.18828769500215087,0.1716269375461224,0.0,0.2736637776623469,0.17950021169414113,0.08597638273552274,0.19640442370065606,0.49673316186120553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6340167188314288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7733193391104538,0.0,0.0
0.09263307680969182,0.30516352121610035,0.6155588898709389,0.4488726133553581,0.12364438818817397,0.35786974007791084,0.3520982644376687,0.22486239140032077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3925783784975385,0.6466405114759268,0.26087345814038065,0.23778990287808577,0.0,0.0,0.0,0.0,0.0,0.550580844728097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6536814079076056,0.0,0.0,0.0,0.0,0.0,0.7567698573251517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1221756252084974,0.0,0.0,0.0,0.2865542975974443,0.0,0.13503925606375483,0.0,0.15603930871639052,0.3112456631016668,0.0,0.0,0.0,0.0,0.0,0.8737860274637094,0.0,0.0
0.0,0.20277492254411777,0.49083156093168306,0.4474000154536144,0.0,0.0,0.23396210010536375,0.4482493892216841,0.5119903871454767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42465463556564365,0.6994753297258139,0.0,0.0,0.28340936312444975,0.27342832835145686,0.0,0.0,0.29435316784723237,0.2977834755727642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.52029359002142,0.0,0.28699229334602994,0.0,0.3050779645665999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7442159896686641,0.0,0.0
0.6609095959425957,0.18143761966518487,0.0,0.20016083059878723,0.6616245955472709,0.0,0.0,0.0,0.22905770587810415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30885986807277843,0.0,0.6841380496916717,0.12472033111459273,0.0,0.3977398589303131,0.1304417951967271,0.24991421687350657,0.4281779732228874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46412003001762675,0.5096541735953032,0.41121842619485893,0.0,0.0,0.0,0.19601332565483245,0.5633146573602374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2598900268372232,0.6290828567094509,0.14335451416325407,0.0,0.6095536975221618,0.0,0.2872533357009332,0.0,0.1659621551383884,0.0,0.0,0.0,0.0,0.0,0.0,0.1858703597710257,0.0,0.0
0.5370474214352468,0.41281545599286423,0.35687502340648053,0.39035604968187854,0.07168378956883578,0.27663699654266566,0.06804389660097868,0.3910971274140081,0.14890369400827233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2809132841988846,0.0,0.0,0.3414564527924565,0.0,0.0,0.0,0.0,0.8969365739041918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6427671368760691,0.11763801487097733,0.14237571820909892,0.6488875573328944,0.0,0.1379558265594457,0.27146194081718084,0.13002388967426248,0.14851326786652547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.529204969252353,0.14528112547555452,0.1758318057686929,0.16027321566043204,0.0,0.1703733080709385,0.16762564520046272,0.4817324667873133,0.0,0.5566470320915051,0.0,0.0,0.0,0.0,0.0,0.0,0.20780678188158339,0.0,0.0
0.7249143508336113,0.3184138589213212,0.0,0.1756360742426734,0.1935196249214328,0.37340860557407196,0.0,0.0,0.0,0.4066693200629156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5217543869970355,0.5729429538186469,0.0,0.6320670307166097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.26264593060022184,0.0,0.0,0.31925207118233373,0.6160174751022197,0.0,0.5805988062823476,0.0,0.3354440738739211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1119605486489567,0.2458896716644341,0.14879849273986848,0.0,0.0,0.0,0.14185399075744384,0.27177891071693655,0.6208516645501723,0.6280868924802521,0.0,0.0,0.0,0.0,0.0,0.0,0.1758574666848346,0.0,0.0
0.2956776823790147,0.16234309566183572,0.7859267216126659,0.17909587289347942,0.0,0.1903821309192553,0.0,0.1794358803390559,0.40990327282810035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0779821256366127,0.256898516931214,0.20728056258032912,0.2834088135825303,0.0,0.10042288706308607,0.1976066724000457,0.1892979037407333,0.7567561333795761,0.10936787902334265,0.0,0.0,0.0,0.0,0.0,0.0,0.36746173254701164,0.0,0.0
0.0,0.6288237152515725,0.0,0.3468571660530933,0.0,0.0,0.0,0.34751566262872213,0.0,0.4015580753725637,0.0,0.0,0.0,0.0,0.0,0.0,0.44972749285053565,0.0,0.0
0.39578676158456466,0.0,0.5260109411827689,0.47946652567986914,0.5282865869784227,0.0,0.0,0.24018838831547473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.044662039673474076,0.539481444315184,0.17807105090931719,0.32462863951716703,0.0,0.3450860768045492,0.05658679454058408,0.6504898719768732,0.06191578642674996,0.12527467062659603,0.0,0.0,0.0,0.0,0.0,0.0,0.07015107775669083,0.0,0.0
0.7383945203281833,0.0,0.0,0.29817020140289496,0.0,0.0,0.31184856548711143,0.0,0.0,0.34519296104284247,0.0,0.0,0.0,0.0,0.0,0.0,0.3866010284450553,0.0,0.0
0.5430175684541608,0.3407384201117427,0.10309778972819894,0.09397511567934766,0.20708762953888715,0.2996917095972196,0.0,0.37661409700753185,0.2150842834009628,0.4351816283863263,0.0,0.0,0.0,0.0,0.0,0.0,0.24369220129269506,0.0,0.0
0.0,0.5729762107664117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8195719992140803,0.0,0.0
0.0,0.5493181509990378,0.664832421386579,0.15150107454266767,0.0,0.16104836444302084,0.0,0.45536608259608174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4288640915801393,0.7818315547445442,0.0,0.0,0.0,0.0,0.0,0.45256492457864056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2838091291644119,0.30532479860849304,0.5218273837026063,0.0,0.5177310928379104,0.07276878341023486,0.4182544442457113,0.27867592979240136,0.16109916540823346,0.0,0.0,0.0,0.0,0.0,0.0,0.04510600595700829,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5506761881341707,0.25915809898031905,0.20910372389682794,0.4765026169327283,0.10500417764461546,0.30391850622111344,0.0,0.38192579280279326,0.0,0.33098951238540786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6972370814335781,0.0,0.0,0.0,0.40883007921615094,0.0,0.38532389998486183,0.0,0.44524589914176416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.7940460101708663,0.0,0.0,0.0,0.3977767398064699,0.0,0.4596352891159081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2550799509072404,0.3087198577006923,0.5226047971590271,0.0,0.25640228753371586,0.2943117435838087,0.5235969446566623,0.18401610892298279,0.32578101514972513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5213872379387623,0.4752519537829544,0.0,0.5052013663014593,0.4970538280983378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5144530083642106,0.4689313039597758,0.5166786518516123,0.49848240196861354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.32161275831701824,0.7784872517751353,0.0,0.39092758443554837,0.0,0.37107742620469875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5052103181830014,0.3698505135917805,0.22381256841331282,0.4080167394971837,0.2247808336915578,0.21686456270938637,0.42673424208140814,0.2043956727252255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26451283590754876,0.0,0.0
0.0,0.7034859341971553,0.2838065434351623,0.5173874788235212,0.0,0.0,0.0,0.25918486070954916,0.0,0.2994908863817943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
