ADJ,ADV,CONJ,NOUN,NUM,VERB,COMMA,FULLSTOP,SPECIAL-,FUNCTION-A,FUNCTION-IN,FUNCTION-OF,FUNCTION-THE,uppercase_freq,flesch_reading_ease,flesch_kincaid_grade_level,avg_word_length,avg_sentence_length,text_perplexity,avg_sentence_perplexity,prompt_text_cosine_similarity,avg_sentence_cosine_similarity,label
4,3,0,17,1,8,1,3,4,0,1,3,1,0.008746355685131196,36.59,12.6,4.964912280701754,21.666666666666668,1.0070732831954956,1.0025288661321003,0.9740879535675049,0.9815234243869781,0
9,1,0,18,0,4,1,2,3,0,2,3,4,0.023391812865497075,14.29,17.0,5.938775510204081,27.5,1.0094656944274902,1.0043530464172363,0.9753687381744385,0.9870832562446594,0
6,1,0,6,0,1,1,1,0,0,2,1,1,0.05161290322580645,29.18,15.4,4.923076923076923,29.0,1.0006157159805298,1.0006157159805298,0.978905200958252,0.0,0
7,4,0,16,0,5,2,2,0,0,1,2,2,0.044444444444444446,28.67,15.6,6.0,27.5,1.179054617881775,1.1190316677093506,0.9876569509506226,0.9657347798347473,0
7,2,0,8,0,3,0,1,0,0,0,0,0,0.0045662100456621,-8.73,21.7,6.551724137931035,30.0,1.012633204460144,1.012633204460144,0.9891734719276428,0.0,0
3,1,0,6,1,2,0,1,0,0,1,1,1,0.007874015748031496,27.83,13.9,6.0,20.0,1.0130805969238281,1.0130805969238281,0.9777648448944092,0.0,0
7,0,0,14,0,6,1,2,1,1,0,3,1,0.047021943573667714,29.69,15.2,5.34,27.0,1.003799557685852,1.0092077851295471,0.9728137850761414,0.984700083732605,0
3,1,0,27,1,10,2,3,0,3,3,2,3,0.005917159763313609,14.29,17.0,6.27536231884058,25.0,1.0070881843566895,1.022566318511963,0.9743624925613403,0.9774425029754639,0
5,1,0,6,0,2,0,2,1,1,1,0,0,0.014388489208633094,4.14,14.7,7.117647058823529,10.0,1.0012849569320679,1.0007033348083496,0.98323655128479,0.9702314734458923,0
12,1,0,14,0,2,1,2,0,2,0,2,4,0.008670520231213872,21.23,16.4,5.9,26.5,1.0109134912490845,1.01408851146698,0.9422764182090759,0.9774688482284546,0
8,1,0,9,0,3,1,2,0,0,1,1,1,0.008849557522123894,53.71,10.1,5.4,19.0,1.0068472623825073,1.0041622519493103,0.9801942110061646,0.9778317213058472,0
3,1,0,11,0,6,0,3,0,1,3,0,0,0.0749063670411985,33.61,11.6,6.162162162162162,13.333333333333334,1.0048894882202148,1.0089969635009766,0.9828739762306213,0.9819400012493134,0
6,0,0,14,1,2,5,1,0,1,0,2,1,0.015444015444015444,24.45,19.3,5.657894736842105,45.0,1.7895857095718384,1.7895857095718384,0.9779771566390991,0.0,0
1,0,0,3,0,1,0,1,0,0,1,1,1,0.02564102564102564,58.28,8.4,5.0,14.0,1.539641261100769,1.539641261100769,0.9971298575401306,0.0,0
6,3,0,15,0,4,3,2,0,0,2,5,5,0.05142857142857143,18.69,17.4,5.290909090909091,30.5,1.018011450767517,1.0871159434318542,0.9660802483558655,0.9842682480812073,0
8,5,0,14,0,3,3,2,1,1,1,3,2,0.006172839506172839,30.7,14.8,5.666666666666667,27.0,1.00399911403656,1.0027358531951904,0.9714351296424866,0.989271879196167,0
1,0,0,4,0,1,0,1,0,0,0,1,0,0.014705882352941176,-4.33,15.9,6.666666666666667,10.0,2.1024622917175293,2.1024622917175293,0.9795633554458618,0.0,0
8,1,0,13,0,1,0,2,1,1,1,3,3,0.0078125,18.86,15.2,5.7105263157894735,20.5,1.0026514530181885,1.0012149810791016,0.9721214771270752,0.9808942675590515,0
5,5,0,9,0,5,1,2,1,0,1,1,2,0.022727272727272728,15.31,16.6,5.8,24.5,1.0074584484100342,1.0200638175010681,0.9776553511619568,0.9849081039428711,0
3,0,0,5,0,3,1,1,0,1,0,2,1,0.027586206896551724,24.78,15.0,5.857142857142857,23.0,1.0044875144958496,1.0044875144958496,0.9824916124343872,0.0,0
1,0,0,5,0,2,0,1,0,0,3,2,2,0.08148148148148149,55.58,11.5,4.625,25.0,1.1563037633895874,1.1563037633895874,0.9750819206237793,0.0,0
11,3,0,17,0,9,4,3,0,1,1,4,4,0.06792452830188679,27.15,16.2,5.365853658536586,30.666666666666668,1.1730915307998657,1.1124139229456584,0.9558773040771484,0.9818895757198334,0
4,1,0,12,0,4,0,2,0,0,1,1,4,0.019762845849802372,43.73,11.9,5.631578947368421,20.0,1.0052165985107422,1.0042499899864197,0.971520721912384,0.9810924530029297,0
8,3,0,8,0,2,2,2,0,1,0,3,3,0.027874564459930314,40.18,13.2,5.311111111111111,24.5,1.0591412782669067,1.019622027873993,0.9552993774414062,0.9820971488952637,0
6,2,0,16,1,3,1,2,0,2,1,3,2,0.04093567251461988,44.58,13.6,5.181818181818182,30.0,1.0132758617401123,1.1895909309387207,0.9818134307861328,0.9856763482093811,0
8,2,0,13,1,2,3,2,0,0,1,3,0,0.007434944237918215,42.72,12.3,5.625,22.5,1.0090714693069458,1.0073748230934143,0.9731743335723877,0.982123076915741,0
10,1,0,18,2,7,0,4,0,2,3,1,2,0.01834862385321101,21.9,14.1,5.703125,18.0,1.185084581375122,1.082954317331314,0.9693976044654846,0.962589681148529,0
7,2,0,18,1,9,3,3,1,1,1,2,3,0.03953488372093023,25.49,14.7,5.854838709677419,23.0,1.1311373710632324,1.0436716079711914,0.9722303748130798,0.9856837391853333,0
9,3,0,18,0,4,4,2,1,0,1,1,2,0.005305039787798408,26.64,16.4,5.543859649122807,32.0,1.1151021718978882,1.05352121591568,0.9581995010375977,0.9792830944061279,0
4,0,0,8,0,6,1,2,0,1,0,2,2,0.014652014652014652,34.26,13.5,5.775,21.5,1.020682454109192,1.0053961873054504,0.9836023449897766,0.9856612682342529,0
3,0,0,11,1,2,1,1,2,2,1,1,1,0.022988505747126436,25.12,17.0,4.580645161290323,35.0,1.018843173980713,1.018843173980713,0.9873288869857788,0.0,0
2,0,0,6,0,1,1,1,0,0,0,2,3,0.034482758620689655,59.64,9.9,4.75,22.0,1.0005460977554321,1.0005460977554321,0.9708200097084045,0.0,0
1,2,0,13,0,7,0,3,0,0,0,1,1,0.01048951048951049,49.52,9.7,6.1,14.333333333333334,1.004555583000183,1.0181910594304402,0.9808916449546814,0.973088949918747,0
8,1,0,14,0,4,1,3,0,2,1,0,0,0.009584664536741214,47.49,10.4,5.739130434782608,16.666666666666668,1.1483442783355713,1.0318004687627156,0.9777421355247498,0.9809341728687286,0
6,0,0,13,0,3,2,1,0,2,1,3,2,0.0072992700729927005,-2.97,23.6,5.8,43.0,1.002001404762268,1.002001404762268,0.9769014120101929,0.0,0
10,4,0,18,3,3,0,3,1,2,2,2,2,0.018561484918793503,17.34,15.8,6.032786885245901,21.666666666666668,1.1015244722366333,1.0829924742380779,0.9824407696723938,0.9824646413326263,0
7,2,0,22,0,7,6,4,2,1,1,4,9,0.020618556701030927,43.93,11.8,5.181818181818182,22.25,1.2096606492996216,1.2365803122520447,0.9807876348495483,0.9784933924674988,0
14,0,0,16,0,9,1,3,2,1,0,2,1,0.021834061135371178,9.59,16.7,6.583333333333333,22.0,1.1694629192352295,1.2099628845850627,0.977858304977417,0.985316127538681,0
5,1,0,11,0,2,1,2,0,1,1,3,1,0.05045871559633028,36.28,12.7,5.0,19.5,1.0010099411010742,1.0011144876480103,0.9886947274208069,0.9856069087982178,0
6,0,0,15,0,4,1,2,1,0,0,2,3,0.007272727272727273,33.24,13.8,5.348837209302325,23.5,1.1011546850204468,1.0276552438735962,0.9780594110488892,0.9842050075531006,0
1,2,0,4,1,2,1,1,0,0,0,2,0,0.031914893617021274,54.22,9.9,4.411764705882353,20.0,1.4185558557510376,1.4185558557510376,0.9751856923103333,0.0,0
6,5,0,19,0,4,5,3,0,0,1,1,3,0.06542056074766354,17.34,15.8,6.016666666666667,22.666666666666668,1.0314973592758179,1.049641211827596,0.9845765233039856,0.9848737716674805,0
4,0,0,11,0,4,0,1,0,2,1,2,0,0.05741626794258373,36.97,16.6,5.147058823529412,35.0,1.006358027458191,1.006358027458191,0.9872945547103882,0.0,0
5,1,0,21,3,8,5,3,4,4,0,0,0,0.022058823529411766,51.89,10.8,5.467741935483871,24.666666666666668,1.1725438833236694,1.0653814872105916,0.9088827967643738,0.953392505645752,0
4,1,0,10,0,3,0,2,0,0,0,2,1,0.0106951871657754,25.46,12.7,6.75,13.0,1.1095521450042725,1.02171391248703,0.9816623330116272,0.9763298034667969,0
2,0,0,11,0,3,0,2,1,0,4,3,1,0.05627705627705628,37.3,12.3,5.571428571428571,19.0,1.010843276977539,1.006446123123169,0.9890238046646118,0.9865716099739075,0
8,1,0,16,0,5,1,2,0,0,0,1,2,0.023529411764705882,22.24,16.0,6.191489361702128,25.0,1.3582286834716797,1.3414713144302368,0.9718295931816101,0.9869444370269775,0
23,2,0,29,0,11,0,7,1,3,4,6,3,0.008793969849246231,37.4,12.2,5.638655462184874,18.142857142857142,1.002637267112732,1.002433282988412,0.9652943015098572,0.9732655783494314,0
9,8,0,21,0,10,1,3,0,0,0,2,3,0.005504587155963303,4.1,18.8,6.324324324324325,26.0,1.0016754865646362,1.017352302869161,0.9777825474739075,0.9720806181430817,0
13,0,0,25,3,6,5,3,1,2,1,5,1,0.0055762081784386614,13.99,17.1,6.47887323943662,26.666666666666668,1.026388168334961,1.0145984490712483,0.9374849200248718,0.9842146337032318,0
9,1,0,15,0,1,3,2,1,0,1,3,1,0.017605633802816902,48.64,12.1,5.086956521739131,26.0,1.4492251873016357,1.308759868144989,0.9550029635429382,0.9751368165016174,0
7,2,0,13,0,3,2,2,0,2,1,1,0,0.008,27.83,13.9,5.861111111111111,20.0,1.0040078163146973,1.006947934627533,0.98529452085495,0.9623814225196838,0
6,0,0,7,0,2,1,1,0,2,0,1,0,0.005128205128205128,26.14,16.6,5.928571428571429,30.0,1.0009548664093018,1.0009548664093018,0.9884067177772522,0.0,0
3,1,0,9,0,4,1,1,0,1,2,1,1,0.07777777777777778,18.69,17.4,5.172413793103448,33.0,1.0007277727127075,1.0007277727127075,0.9629501700401306,0.0,0
7,0,0,5,1,2,0,2,1,0,0,3,0,0.06726457399103139,56.11,7.1,5.083333333333333,21.5,1.0023759603500366,1.0040156841278076,0.9798951745033264,0.9872891902923584,0
2,2,0,6,0,6,0,1,0,1,0,2,0,0.06806282722513089,36.97,16.6,4.617647058823529,35.0,1.006042242050171,1.006042242050171,0.9837828278541565,0.0,0
7,4,0,20,0,6,2,2,0,1,0,5,2,0.005,16.66,18.1,5.844827586206897,31.0,1.0034536123275757,1.4898921847343445,0.974363386631012,0.9814778566360474,0
9,0,0,14,0,4,1,3,0,3,1,1,1,0.00974025974025974,22.71,13.7,5.931818181818182,16.0,1.0120905637741089,1.3505775928497314,0.9669021964073181,0.9783866703510284,0
9,4,0,32,1,7,2,4,0,1,1,1,4,0.009259259259259259,42.21,12.5,5.369047619047619,23.0,1.006424069404602,1.0162540674209595,0.9686999917030334,0.9789028763771057,0
5,2,0,5,0,1,0,2,0,1,1,1,0,0.05521472392638037,25.96,12.5,6.043478260869565,12.5,1.0012520551681519,1.0039018988609314,0.9859256744384766,0.9838022589683533,0
10,0,0,25,0,6,1,3,2,0,1,2,2,0.0440251572327044,32.9,11.9,5.9411764705882355,25.666666666666668,1.0044007301330566,1.0201935768127441,0.9700945615768433,0.9633751511573792,0
6,0,0,11,0,1,0,2,0,0,0,2,0,0.010101010101010102,7.52,15.4,6.576923076923077,14.0,1.0291239023208618,1.0339006781578064,0.990119218826294,0.9795334339141846,0
6,1,0,16,0,7,4,2,0,0,3,3,3,0.0057306590257879654,20.21,16.8,5.745098039215686,28.5,1.002047061920166,1.0016277432441711,0.9841346740722656,0.9848998785018921,0
5,2,0,11,0,2,1,2,0,1,0,1,5,0.04950495049504951,54.22,9.9,4.714285714285714,19.5,1.1811591386795044,1.1646373867988586,0.9824126362800598,0.986432671546936,0
3,0,0,13,0,4,0,2,1,0,3,0,3,0.016597510373443983,27.83,13.9,5.486486486486487,20.0,1.0331494808197021,1.0154107809066772,0.9724726676940918,0.9714878797531128,0
5,2,0,17,0,5,3,2,0,1,2,4,1,0.005420054200542005,-3.15,19.5,6.76595744680851,26.0,1.1843171119689941,1.1449215412139893,0.9735949039459229,0.9758394956588745,0
11,1,0,21,1,5,1,2,1,1,0,4,1,0.005012531328320802,33.58,15.8,5.451612903225806,33.0,1.0530024766921997,1.0464385747909546,0.9723842740058899,0.9760169982910156,0
9,1,0,9,0,4,1,2,0,0,1,4,0,0.0196078431372549,42.38,10.3,6.027777777777778,19.5,1.0073553323745728,1.026125967502594,0.9782047867774963,0.9853217005729675,0
5,1,0,11,0,3,0,2,0,0,0,3,1,0.007782101167315175,-12.45,19.0,7.0,17.0,1.0012598037719727,1.0008428692817688,0.9903171062469482,0.9791812896728516,0
3,0,0,14,0,8,1,2,0,1,1,0,0,0.007874015748031496,28.33,13.7,6.2,19.0,1.006800651550293,1.0141948461532593,0.950672447681427,0.9705626964569092,0
2,1,0,21,0,5,2,2,2,1,0,4,1,0.0072992700729927005,26.3,14.4,5.4523809523809526,24.5,1.001329779624939,1.0009223222732544,0.9848765134811401,0.9835414886474609,0
4,2,0,9,0,3,0,1,0,0,1,3,1,0.02336448598130841,6.17,20.1,5.903225806451613,32.0,1.3891056776046753,1.3891056776046753,0.9580127596855164,0.0,0
3,0,0,10,0,3,2,1,0,1,0,2,2,0.005747126436781609,29.18,15.4,5.88,28.0,1.0012977123260498,1.0012977123260498,0.9842063784599304,0.0,0
5,1,0,18,0,6,1,2,1,1,1,0,2,0.005934718100890208,22.24,16.0,5.9375,27.0,1.0034143924713135,1.001820683479309,0.9821353554725647,0.9859362244606018,0
4,0,0,13,0,0,3,1,0,0,1,5,1,0.0051813471502590676,25.12,17.0,5.551724137931035,33.0,1.0236024856567383,1.0236024856567383,0.9746385216712952,0.0,0
5,1,0,11,5,4,0,2,1,0,1,0,0,0.029850746268656716,27.32,14.0,5.675,22.5,1.0121526718139648,1.0711238980293274,0.9796930551528931,0.988675057888031,0
7,2,0,11,0,3,3,1,1,2,1,2,1,0.004149377593360996,31.89,18.5,4.804878048780488,47.0,1.0069307088851929,1.0069307088851929,0.9826858043670654,0.0,0
2,1,0,6,0,3,1,1,1,1,0,2,2,0.041666666666666664,76.22,5.6,4.72,14.0,1.2370258569717407,1.0364423394203186,0.9811054468154907,0.9734717011451721,0
7,0,0,17,0,6,0,3,0,1,2,3,0,0.04294478527607362,46.06,11.0,5.230769230769231,19.0,1.1635830402374268,1.1100677251815796,0.9794018864631653,0.9776418805122375,0
2,1,0,16,0,4,0,2,1,0,1,2,0,0.008438818565400843,13.95,15.0,6.580645161290323,17.5,1.001233458518982,1.0028798580169678,0.9772489070892334,0.9853516817092896,0
7,0,0,11,0,5,0,3,0,1,1,3,0,0.012195121951219513,34.22,11.4,5.9714285714285715,12.666666666666666,1.0045331716537476,1.0049352248509724,0.9851899147033691,0.9745962917804718,0
15,0,0,32,0,9,7,5,1,4,1,4,4,0.013513513513513514,26.4,14.4,5.595959595959596,23.0,1.0699856281280518,1.085654616355896,0.9601979851722717,0.968740776181221,0
5,1,0,19,0,4,1,2,0,0,1,2,1,0.005763688760806916,5.32,18.4,6.340425531914893,25.0,1.0016562938690186,1.0046418905258179,0.9575746655464172,0.983461856842041,0
4,2,0,16,0,5,1,2,0,0,3,3,1,0.024096385542168676,28.17,15.8,5.346153846153846,27.5,1.0008883476257324,1.0250414609909058,0.9845095276832581,0.9857143759727478,0
5,0,0,10,1,3,0,2,0,2,0,1,0,0.027522935779816515,62.68,8.7,5.382352941176471,18.0,1.0527604818344116,1.0467082858085632,0.984502375125885,0.9824271202087402,0
8,1,0,14,0,5,5,2,0,1,0,1,3,0.020905923344947737,48.13,12.3,5.108695652173913,26.5,1.0027512311935425,1.508784294128418,0.9744053483009338,0.9788475036621094,0
5,0,0,9,0,4,0,2,1,0,1,1,1,0.03664921465968586,24.95,12.9,6.269230769230769,15.0,1.3497942686080933,1.2866547107696533,0.9833943247795105,0.9829511046409607,0
1,0,0,6,0,2,2,1,2,0,0,2,0,0.09352517985611511,18.35,15.4,5.523809523809524,26.0,1.1346837282180786,1.1346837282180786,0.9839220643043518,0.0,0
6,2,0,17,0,7,4,3,0,2,2,3,3,0.016666666666666666,51.89,10.8,5.103448275862069,21.666666666666668,1.0162365436553955,1.044136683146159,0.9753075242042542,0.9784915149211884,0
2,1,0,6,0,1,0,1,0,0,0,2,2,0.008620689655172414,28.84,13.5,5.823529411764706,18.0,1.0022742748260498,1.0022742748260498,0.9907455444335938,0.0,0
4,0,0,7,0,2,0,1,0,1,0,1,1,0.006289308176100629,37.64,14.2,5.36,26.0,1.000403881072998,1.000403881072998,0.9809191226959229,0.0,0
2,0,0,7,0,5,0,1,0,2,1,1,1,0.029069767441860465,35.61,15.0,5.37037037037037,28.0,1.0012657642364502,1.0012657642364502,0.9905414581298828,0.0,0
8,6,0,18,1,6,2,2,0,0,4,3,3,0.004830917874396135,16.15,18.3,5.866666666666666,32.0,1.0194027423858643,1.0075541734695435,0.9685469269752502,0.9892084002494812,0
3,1,0,13,0,3,1,2,0,1,1,0,1,0.009009009009009009,28.84,13.5,5.470588235294118,18.5,1.000677466392517,1.0007309317588806,0.9841956496238708,0.9761008620262146,0
6,0,0,5,0,2,0,1,1,0,1,0,1,0.006535947712418301,-22.94,20.9,7.052631578947368,21.0,1.0955560207366943,1.0955560207366943,0.9823001027107239,0.0,0
5,0,0,12,0,2,1,2,5,1,0,2,5,0.02631578947368421,30.87,12.7,5.457142857142857,21.5,1.1092392206192017,1.0581276416778564,0.9761060476303101,0.9794621467590332,0
9,1,0,17,0,1,0,2,0,0,4,1,1,0.020477815699658702,32.22,14.2,5.636363636363637,23.0,1.0041536092758179,1.007872760295868,0.98209148645401,0.9853867292404175,0
19,2,0,32,0,6,2,3,1,1,1,4,6,0.012718600953895072,-0.27,20.5,5.944444444444445,32.666666666666664,1.0035061836242676,1.0019268989562988,0.9591876864433289,0.985000878572464,0
3,0,0,7,0,1,0,1,0,0,2,2,2,0.007633587786259542,48.13,12.3,4.695652173913044,24.0,1.0028164386749268,1.0028164386749268,0.9829391837120056,0.0,0
3,0,0,9,0,3,1,1,3,3,2,2,0,0.03550295857988166,12.26,17.8,5.0,33.0,1.0114915370941162,1.0114915370941162,0.986526370048523,0.0,0
5,2,0,23,0,11,1,4,1,0,0,2,2,0.03759398496240601,35.78,12.9,5.857142857142857,21.25,1.1561521291732788,1.191552996635437,0.9735081195831299,0.9898091952006022,0
9,1,0,14,0,8,2,4,3,1,1,0,0,0.013404825737265416,33.92,11.5,6.215686274509804,15.0,1.087100625038147,1.0419853925704956,0.984710693359375,0.9748133222262064,0
3,0,0,8,0,1,0,2,0,1,0,3,2,0.03333333333333333,51.34,9.0,5.478260869565218,12.5,1.1037219762802124,1.0911372900009155,0.9856383800506592,0.976377546787262,0
4,0,0,5,0,1,0,1,0,1,1,0,0,0.02158273381294964,33.24,13.8,5.619047619047619,22.0,1.0061086416244507,1.0061086416244507,0.984402060508728,0.0,0
6,2,0,11,0,2,1,1,0,0,0,2,4,0.004545454545454545,13.62,19.3,5.8125,35.0,1.3629502058029175,1.3629502058029175,0.9772186875343323,0.0,0
6,3,0,18,0,6,1,2,2,4,0,6,3,0.004987531172069825,16.66,18.1,5.557377049180328,33.0,1.0084835290908813,1.0171856880187988,0.9750812649726868,0.9848156571388245,0
6,2,0,9,0,3,0,2,0,2,1,2,0,0.008928571428571428,29.35,13.3,5.757575757575758,17.5,1.0136057138442993,1.002220332622528,0.9736518263816833,0.9687548875808716,0
5,2,0,7,0,4,1,1,0,0,2,0,0,0.02358490566037736,-16.17,22.5,6.535714285714286,30.0,1.0047557353973389,1.0047557353973389,0.9870777726173401,0.0,0
2,0,0,7,0,1,0,1,0,0,1,2,1,0.02586206896551724,28.84,13.5,5.823529411764706,18.0,1.3621773719787598,1.3621773719787598,0.9821479916572571,0.0,0
7,6,0,26,0,10,2,4,0,1,3,4,4,0.00749063670411985,34.97,13.2,5.87012987012987,20.75,1.0168873071670532,1.0141116678714752,0.9667567610740662,0.9792497356732687,0
9,1,0,24,1,4,4,3,0,2,1,1,0,0.007246376811594203,25.8,14.6,5.8,22.333333333333332,1.1209495067596436,1.0595101515452068,0.9765177369117737,0.9895500540733337,0
8,2,0,14,0,3,2,2,2,0,2,1,0,0.013157894736842105,24.27,15.2,5.644444444444445,26.5,1.0015498399734497,1.002639651298523,0.9823179841041565,0.9827240109443665,0
3,1,0,8,0,2,1,1,0,0,1,0,2,0.005714285714285714,-0.61,18.6,7.285714285714286,23.0,1.0009652376174927,1.0009652376174927,0.9841309189796448,0.0,0
